query_id,doc_id,relevance,label_source,annotator,notes
web_apple_guidance,company_aapl_038bb0a202db6ded,1,assistant_review_v5,codex_assistant,review_id:review_0262 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same company event source but weak earnings/guidance match
web_jpm_credit,sec_unh_10q_000073176622000044__part1_item_2_mda,0,assistant_review_v5,codex_assistant,review_id:review_0263 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: wrong company for risk query
web_microsoft_margins,sec_msft_8k_000119312523009934__item_9_01_financial_statements_exhibits,3,assistant_review_v5,codex_assistant,review_id:review_0264 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company financial or margin evidence
web_apple_guidance,sec_aapl_8k_000032019323000005__item_9_01_financial_statements_exhibits,2,assistant_review_v5,codex_assistant,review_id:review_0265 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: same company financial context for guidance query
web_microsoft_margins,company_msft_774f712a004f9959,3,assistant_review_v5,codex_assistant,review_id:review_0266 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: target-company financial or margin evidence
web_apple_guidance,sec_aapl_8k_000032019323000005__item_2_02_results_operations_financial_condition,3,assistant_review_v5,codex_assistant,review_id:review_0267 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: same company earnings/guidance evidence
web_microsoft_margins,sec_msft_8k_000119312523009934__item_7_01_regulation_fd_disclosure,2,assistant_review_v5,codex_assistant,review_id:review_0268 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company SEC filing with indirect fundamentals evidence
web_apple_guidance,sec_aapl_8k_000119312522278435__exhibit_99_1,3,assistant_review_v5,codex_assistant,review_id:review_0269 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: same company earnings/guidance evidence
web_microsoft_margins,company_msft_0ebd0b576223fb05,3,assistant_review_v5,codex_assistant,review_id:review_0270 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: target-company financial or margin evidence
web_apple_10q,sec_aapl_10q_000119312513168288__part2_item_1_legal_proceedings,3,assistant_review_v5,codex_assistant,review_id:review_0271 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: exact 10-Q filing
web_apple_filings,sec_aapl_8k_000032019319000002__exhibit_99_112,3,assistant_review_v5,codex_assistant,review_id:review_0272 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_apple_guidance,sec_aapl_8k_000032019319000002__exhibit_99_112,3,human_spotcheck_v2,user_chat,review_id:review_0273 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same company earnings/guidance evidence | human_spotcheck_v2:spot_0014: Highly relevant Apple earnings guidance evidence from earnings-release exhibit.
web_apple_risk,sec_aapl_8k_000032019319000002__exhibit_99_112,1,human_spotcheck_v1,user_chat,review_id:review_0274 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company document with weak risk match | human_spotcheck_v1: Apple evidence but not Item 1A Risk Factors; weak fallback only.
web_banks_credit_cycle,sec_crm_10q_000110852421000047__part2_item_1a_risk_factors,0,human_spotcheck_v1,user_chat,review_id:review_0275 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not bank credit-cycle evidence | human_spotcheck_v1: Salesforce is wrong sector/company for banks credit cycle.
web_boeing_supply_chain,sec_ba_10q_000119312511111215__part1_item_2_mda,3,assistant_review_v5,codex_assistant,review_id:review_0276 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_chevron_energy,sec_cvx_10k_000095012310016846__item_1a_risk_factors,3,human_spotcheck_v1,user_chat,"review_id:review_0277 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company source with indirect macro exposure | human_spotcheck_v1: Chevron Item 1A risk factors are directly useful, despite older date."
web_consumer_demand,company_hd_99f9fd40753c2a06,1,human_spotcheck_v2,user_chat,review_id:review_0278 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: consumer-demand evidence | human_spotcheck_v2:spot_0010: Weak fallback: HD earnings release relates to consumers but is not broad consumer-demand risk evidence.
web_earnings_risk,sec_crm_8k_000119312521280853__exhibit_99_1,2,assistant_review_v5,codex_assistant,review_id:review_0279 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: earnings/risk-appetite evidence
web_high_yield_spread,company_cat_4e078dddf9f54b9d,0,assistant_review_v5,codex_assistant,review_id:review_0280 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not an official macro source
web_home_depot_8k,sec_hd_8k_000035495022000125__exhibit_99_1,3,assistant_review_v5,codex_assistant,review_id:review_0281 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: requested company 8-K/current report
web_it_real_yields,company_axp_f2b26db99a44343d,0,assistant_review_v5,codex_assistant,review_id:review_0282 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not real-yields evidence
web_jpm_credit,sec_jpm_10k_000001961714000289__item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0283 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_jpm_filings,sec_jpm_10k_000001961714000289__item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0284 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_microsoft_margins,sec_msft_8k_000119312522017041__exhibit_99_1,3,human_spotcheck_v4,user_chat,review_id:review_0285 | review_reason:coverage_gap_candidate_top10 | Highly relevant human spot-check label from chat.
web_mmm_filings,sec_mmm_8k_000110465917046666__exhibit_99,3,assistant_review_v5,codex_assistant,review_id:review_0286 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_mmm_litigation,sec_mmm_10q_000155837019009143__part2_item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0287 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_portfolio_rates,company_mmm_94c074a793adb875,1,assistant_review_v5,codex_assistant,review_id:review_0288 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: weak portfolio-rates match
web_unemployment,company_axp_10ab44cd89d1e432,0,assistant_review_v5,codex_assistant,review_id:review_0289 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not an official macro source
web_visa_spending,company_v_a4bbb43a6365138e,3,assistant_review_v5,codex_assistant,review_id:review_0290 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company macro-sensitive evidence
web_yield_curve,company_ko_72333b8e1c926f6f,0,assistant_review_v5,codex_assistant,review_id:review_0291 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not an official macro source
web_apple_10q,sec_aapl_10q_000119312513168288__part2_item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0292 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: exact 10-Q filing
web_apple_filings,sec_aapl_8k_000032019319000002__item_9_01_financial_statements_exhibits,3,assistant_review_v5,codex_assistant,review_id:review_0293 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_apple_guidance,sec_aapl_8k_000032019319000002__item_2_02_results_operations_financial_condition,3,human_spotcheck_v3,user_chat,review_id:review_0294 | review_reason:coverage_gap_candidate_top10 | Highly relevant human spot-check label from chat.
web_apple_risk,sec_aapl_10q_000119312513168288__part2_item_1_legal_proceedings,1,human_spotcheck_v4,user_chat,"review_id:review_0295 | review_reason:coverage_gap_candidate_top10 | Weak fallback only, human spot-check label from chat."
web_banks_credit_cycle,sec_crm_10q_000110852421000047__part1_item_2_mda,0,assistant_review_v5,codex_assistant,review_id:review_0296 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not bank credit-cycle evidence
web_boeing_supply_chain,sec_ba_8k_000001292722000070__exhibit_99_1,1,assistant_review_v5,codex_assistant,review_id:review_0297 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company document with weak risk match
web_chevron_energy,sec_cvx_10k_000095012310016846__item_1_business,1,human_spotcheck_v2,user_chat,review_id:review_0298 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company source with indirect macro exposure | human_spotcheck_v2:spot_0006: Weak fallback: Chevron business description is company-relevant but not direct energy-demand evidence.
web_consumer_demand,sec_cat_10k_000001823014000058__item_1a_risk_factors,0,assistant_review_v5,codex_assistant,review_id:review_0299 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not consumer-demand evidence
web_earnings_risk,company_axp_212af2ca19003a03,1,human_spotcheck_v2,user_chat,review_id:review_0300 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: earnings/risk-appetite evidence | human_spotcheck_v2:spot_0001: Weak fallback: AXP earnings/consumer-demand evidence is related but not direct market-wide earnings risk appetite.
web_high_yield_spread,sec_jpm_10k_000001961714000289__item_1a_risk_factors,0,assistant_review_v5,codex_assistant,review_id:review_0301 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not an official macro source
web_home_depot_8k,sec_hd_8k_000035495022000125__item_9_01_financial_statements_exhibits,3,assistant_review_v5,codex_assistant,review_id:review_0302 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: requested company 8-K/current report
web_it_real_yields,sec_crm_8k_000119312521280853__exhibit_99_1,0,assistant_review_v5,codex_assistant,review_id:review_0303 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not real-yields evidence
web_jpm_credit,sec_jpm_10k_000001961713000221__item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0304 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_jpm_filings,sec_jpm_10k_000001961714000289__item_8_financial_statements,3,assistant_review_v5,codex_assistant,review_id:review_0305 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_microsoft_margins,sec_msft_8k_000119312522017041__item_9_01_financial_statements_exhibits,3,assistant_review_v5,codex_assistant,review_id:review_0306 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company financial or margin evidence
web_mmm_filings,sec_mmm_8k_000110465917046666__item_9_01_financial_statements_exhibits,3,assistant_review_v5,codex_assistant,review_id:review_0307 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_mmm_litigation,sec_mmm_10q_000155837021009338__part2_item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0308 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_portfolio_rates,sec_cat_10k_000001823014000058__item_1a_risk_factors,1,assistant_review_v5,codex_assistant,review_id:review_0309 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: weak portfolio-rates match
web_unemployment,sec_wmt_10k_000010416914000019__item_1a_risk_factors,0,assistant_review_v5,codex_assistant,review_id:review_0310 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not an official macro source
web_visa_spending,company_v_7b7332ff96c4fa73,3,assistant_review_v5,codex_assistant,review_id:review_0311 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company macro-sensitive evidence
web_yield_curve,sec_jpm_10k_000001961713000221__item_1a_risk_factors,0,assistant_review_v5,codex_assistant,review_id:review_0312 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not an official macro source
web_apple_10q,sec_aapl_10q_000119312513168288__part1_item_4_controls,3,assistant_review_v5,codex_assistant,review_id:review_0313 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: exact 10-Q filing
web_apple_filings,sec_aapl_8k_000032019319000002__item_2_02_results_operations_financial_condition,3,assistant_review_v5,codex_assistant,review_id:review_0314 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_apple_risk,sec_aapl_8k_000119312512021833__exhibit_99_1,1,assistant_review_v5,codex_assistant,review_id:review_0315 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company document with weak risk match
web_banks_credit_cycle,company_amgn_fd6b7833231a5d8d,0,assistant_review_v5,codex_assistant,review_id:review_0316 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not bank credit-cycle evidence
web_boeing_supply_chain,sec_ba_10k_000119312511028490__item_7_mda,3,assistant_review_v5,codex_assistant,review_id:review_0317 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_chevron_energy,sec_cvx_10k_000095012310016846__item_7a_market_risk,2,human_spotcheck_v2,user_chat,review_id:review_0318 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company source with indirect macro exposure | human_spotcheck_v2:spot_0005: Useful Chevron market-risk evidence for energy demand through commodity price exposure.
web_consumer_demand,company_mmm_94c074a793adb875,1,human_spotcheck_v2,user_chat,review_id:review_0319 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: consumer-demand evidence | human_spotcheck_v2:spot_0011: Weak fallback: MMM earnings release relates to demand but is not broad consumer-demand risk evidence.
web_earnings_risk,company_axp_9abdf4df697f415f,1,human_spotcheck_v2,user_chat,review_id:review_0320 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: earnings/risk-appetite evidence | human_spotcheck_v2:spot_0004: Weak fallback: AXP earnings evidence is related but not direct market-wide earnings risk appetite.
web_high_yield_spread,company_axp_10ab44cd89d1e432,0,assistant_review_v5,codex_assistant,review_id:review_0321 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not an official macro source
web_home_depot_8k,sec_hd_8k_000035495022000125__item_2_02_results_operations_financial_condition,3,assistant_review_v5,codex_assistant,review_id:review_0322 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: requested company 8-K/current report
web_it_real_yields,company_mmm_94c074a793adb875,0,assistant_review_v5,codex_assistant,review_id:review_0323 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not real-yields evidence
web_jpm_credit,sec_jpm_10k_000001961712000163__item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0324 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_jpm_filings,sec_jpm_10k_000001961714000289__item_7_mda,3,assistant_review_v5,codex_assistant,review_id:review_0325 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_microsoft_margins,sec_msft_8k_000119312522017041__item_2_02_results_operations_financial_condition,3,assistant_review_v5,codex_assistant,review_id:review_0326 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company financial or margin evidence
web_mmm_filings,sec_mmm_8k_000110465917046666__item_2_02_results_operations_financial_condition,3,assistant_review_v5,codex_assistant,review_id:review_0327 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_mmm_litigation,sec_mmm_10k_000006674022000010__item_7a_market_risk,3,assistant_review_v5,codex_assistant,review_id:review_0328 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_portfolio_rates,company_mmm_8471bd22c24c9828,1,assistant_review_v5,codex_assistant,review_id:review_0329 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: weak portfolio-rates match
web_unemployment,company_axp_f2b26db99a44343d,0,assistant_review_v5,codex_assistant,review_id:review_0330 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not an official macro source
web_visa_spending,company_v_3668b42f3905d8f8,3,assistant_review_v5,codex_assistant,review_id:review_0331 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company macro-sensitive evidence
web_yield_curve,company_ko_8fb779c7ade32adc,0,assistant_review_v5,codex_assistant,review_id:review_0332 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not an official macro source
web_apple_10q,sec_aapl_10q_000119312513168288__part1_item_2_mda,3,assistant_review_v5,codex_assistant,review_id:review_0333 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: exact 10-Q filing
web_apple_filings,sec_aapl_8k_000119312522278435__item_9_01_financial_statements_exhibits,3,assistant_review_v5,codex_assistant,review_id:review_0334 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_apple_risk,sec_aapl_8k_000032019321000104__exhibit_99_1,1,assistant_review_v5,codex_assistant,review_id:review_0335 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company document with weak risk match
web_banks_credit_cycle,company_cat_8f101dfae3cc8af5,0,assistant_review_v5,codex_assistant,review_id:review_0336 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not bank credit-cycle evidence
web_boeing_supply_chain,sec_ba_10k_000001292713000014__item_7_mda,3,assistant_review_v5,codex_assistant,review_id:review_0337 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_chevron_energy,sec_cvx_10k_000095012310016846__item_7_mda,1,human_spotcheck_v2,user_chat,review_id:review_0338 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company source with indirect macro exposure | human_spotcheck_v2:spot_0007: Weak fallback: Chevron MD&A is company-relevant but excerpt is not directly demand-focused.
web_consumer_demand,sec_crm_10q_000110852421000047__part2_item_1a_risk_factors,1,human_spotcheck_v2,user_chat,review_id:review_0339 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: consumer-demand evidence | human_spotcheck_v2:spot_0009: Weak fallback: CRM risk factors are not direct consumer-demand evidence.
web_earnings_risk,sec_crm_8k_000119312510004443__exhibit_99_2,2,assistant_review_v5,codex_assistant,review_id:review_0340 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: earnings/risk-appetite evidence
web_high_yield_spread,sec_jpm_10k_000001961713000221__item_1a_risk_factors,0,assistant_review_v5,codex_assistant,review_id:review_0341 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not an official macro source
web_home_depot_8k,sec_hd_8k_000035495020000031__exhibit_99_105,3,assistant_review_v5,codex_assistant,review_id:review_0342 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: requested company 8-K/current report
web_it_real_yields,sec_gs_10q_000119312512458820__part1_item_2_mda,0,assistant_review_v5,codex_assistant,review_id:review_0343 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not real-yields evidence
web_jpm_credit,sec_jpm_10k_000001961716000902__item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0344 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_jpm_filings,sec_jpm_10k_000001961714000289__item_1_business,3,assistant_review_v5,codex_assistant,review_id:review_0345 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_microsoft_margins,sec_msft_8k_000119312521307941__exhibit_99_1,3,assistant_review_v5,codex_assistant,review_id:review_0346 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company financial or margin evidence
web_mmm_filings,sec_mmm_8k_000110465919023560__exhibit_99,3,assistant_review_v5,codex_assistant,review_id:review_0347 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_mmm_litigation,sec_mmm_10k_000155837019000470__item_7a_market_risk,3,assistant_review_v5,codex_assistant,review_id:review_0348 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_portfolio_rates,sec_crm_10q_000110852421000047__part2_item_1a_risk_factors,1,assistant_review_v5,codex_assistant,review_id:review_0349 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: weak portfolio-rates match
web_unemployment,sec_wmt_10k_000010416913000011__item_1a_risk_factors,0,assistant_review_v5,codex_assistant,review_id:review_0350 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not an official macro source
web_visa_spending,company_v_8b9081c081df648d,3,assistant_review_v5,codex_assistant,review_id:review_0351 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company macro-sensitive evidence
web_yield_curve,sec_jpm_10k_000001961714000289__item_1a_risk_factors,0,assistant_review_v5,codex_assistant,review_id:review_0352 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not an official macro source
web_apple_10q,sec_aapl_10q_000119312513168288__part1_item_1_financial_statements,3,assistant_review_v5,codex_assistant,review_id:review_0353 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: exact 10-Q filing
web_apple_filings,sec_aapl_8k_000119312522278435__item_7_01_regulation_fd_disclosure,3,assistant_review_v5,codex_assistant,review_id:review_0354 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_apple_risk,sec_aapl_8k_000119312511009392__exhibit_99_1,1,assistant_review_v5,codex_assistant,review_id:review_0355 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company document with weak risk match
web_banks_credit_cycle,sec_crm_10q_000110852415000025__part2_item_1a_risk_factors,0,assistant_review_v5,codex_assistant,review_id:review_0356 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not bank credit-cycle evidence
web_boeing_supply_chain,sec_ba_10k_000119312512048565__item_7_mda,3,assistant_review_v5,codex_assistant,review_id:review_0357 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_chevron_energy,sec_cvx_10q_000009341020000039__part2_item_1a_risk_factors,1,human_spotcheck_v2,user_chat,review_id:review_0358 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company source with indirect macro exposure | human_spotcheck_v2:spot_0008: Weak fallback: Chevron risk factors are company-relevant but excerpt is not directly energy-demand evidence.
web_home_depot_8k,sec_hd_8k_000035495020000031__item_9_01_financial_statements_exhibits,3,assistant_review_v5,codex_assistant,review_id:review_0359 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: requested company 8-K/current report
web_jpm_credit,sec_jpm_10k_000001961722000272__item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0360 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_jpm_filings,sec_jpm_10k_000001961713000221__item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0361 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_microsoft_margins,sec_msft_8k_000119312521307941__item_9_01_financial_statements_exhibits,3,assistant_review_v5,codex_assistant,review_id:review_0362 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company financial or margin evidence
web_mmm_filings,sec_mmm_8k_000110465919023560__item_9_01_financial_statements_exhibits,3,assistant_review_v5,codex_assistant,review_id:review_0363 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_mmm_litigation,sec_mmm_10k_000155837021000737__item_7a_market_risk,3,assistant_review_v5,codex_assistant,review_id:review_0364 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_visa_spending,company_v_fbd955fbcbefc326,3,assistant_review_v5,codex_assistant,review_id:review_0365 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company macro-sensitive evidence
web_apple_10q,sec_aapl_10q_000119312514024487__part1_item_1_financial_statements,3,assistant_review_v5,codex_assistant,review_id:review_0366 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: exact 10-Q filing
web_apple_filings,sec_aapl_8k_000032019319000117__exhibit_99_1,3,assistant_review_v5,codex_assistant,review_id:review_0367 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_apple_risk,sec_aapl_8k_000032019317000067__exhibit_99_1,1,assistant_review_v5,codex_assistant,review_id:review_0368 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company document with weak risk match
web_banks_credit_cycle,sec_crm_10q_000110852415000025__part1_item_2_mda,0,assistant_review_v5,codex_assistant,review_id:review_0369 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not bank credit-cycle evidence
web_boeing_supply_chain,sec_ba_8k_000001292721000087__exhibit_99_1,1,assistant_review_v5,codex_assistant,review_id:review_0370 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company document with weak risk match
web_chevron_energy,sec_cvx_10q_000009341020000039__part1_item_2_mda,3,human_spotcheck_v3,user_chat,review_id:review_0371 | review_reason:coverage_gap_candidate_top10 | Highly relevant human spot-check label from chat.
web_home_depot_8k,sec_hd_8k_000035495020000031__item_2_02_results_operations_financial_condition,3,assistant_review_v5,codex_assistant,review_id:review_0372 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: requested company 8-K/current report
web_jpm_credit,sec_jpm_10k_000001961718000057__item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0373 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_jpm_filings,sec_jpm_10k_000001961713000221__item_8_financial_statements,3,assistant_review_v5,codex_assistant,review_id:review_0374 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_microsoft_margins,sec_msft_8k_000119312521307941__item_2_02_results_operations_financial_condition,3,assistant_review_v5,codex_assistant,review_id:review_0375 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company financial or margin evidence
web_mmm_filings,sec_mmm_8k_000110465919023560__item_2_02_results_operations_financial_condition,3,assistant_review_v5,codex_assistant,review_id:review_0376 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_mmm_litigation,sec_mmm_10k_000155837018000535__item_7a_market_risk,3,assistant_review_v5,codex_assistant,review_id:review_0377 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_visa_spending,company_v_38b4955b2adf1e57,3,assistant_review_v5,codex_assistant,review_id:review_0378 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company macro-sensitive evidence
web_apple_10q,sec_aapl_10q_000119312514024487__part2_item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0379 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: exact 10-Q filing
web_apple_filings,sec_aapl_8k_000032019319000117__item_9_01_financial_statements_exhibits,3,assistant_review_v5,codex_assistant,review_id:review_0380 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_apple_risk,sec_aapl_8k_000032019319000117__exhibit_99_1,1,assistant_review_v5,codex_assistant,review_id:review_0381 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company document with weak risk match
web_banks_credit_cycle,sec_crm_10q_000110852420000047__part2_item_1a_risk_factors,0,assistant_review_v5,codex_assistant,review_id:review_0382 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not bank credit-cycle evidence
web_boeing_supply_chain,sec_ba_8k_000001292720000030__exhibit_99_1,1,assistant_review_v5,codex_assistant,review_id:review_0383 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company document with weak risk match
web_chevron_energy,sec_cvx_10q_000009341020000039__part1_item_1_financial_statements,2,human_spotcheck_v3,user_chat,"review_id:review_0384 | review_reason:coverage_gap_candidate_top10 | Useful but not the strongest possible match, human spot-check label from chat."
web_home_depot_8k,sec_hd_8k_000119312510036962__exhibit_99_1,3,assistant_review_v5,codex_assistant,review_id:review_0385 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: requested company 8-K/current report
web_jpm_credit,sec_jpm_10k_000001961721000236__item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0386 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_jpm_filings,sec_jpm_10k_000001961713000221__item_7_mda,3,assistant_review_v5,codex_assistant,review_id:review_0387 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_microsoft_margins,sec_msft_8k_000119312521225746__exhibit_99_1,3,assistant_review_v5,codex_assistant,review_id:review_0388 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company financial or margin evidence
web_mmm_filings,sec_mmm_8k_000110465910003430__exhibit_99,3,assistant_review_v5,codex_assistant,review_id:review_0389 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_mmm_litigation,sec_mmm_10q_000110465912032441__part1_item_3_market_risk,3,assistant_review_v5,codex_assistant,review_id:review_0390 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
