ticker,company,source_type,source_type_raw,url,canonical_url,coverage_note,has_dates,has_full_text,needs_js,notes,source_input_file,duplicate_input_rows,review_likely_value,review_vendor_profile,review_http_status,review_q4_years_2010_2023,crawler_grade,robots_policy,dedupe_key
MSFT,Microsoft Corporation,company_financial_report_archive,annual_reports,https://www.microsoft.com/en-us/investor/annual-reports,https://www.microsoft.com/en-us/investor/annual-reports,Official Microsoft annual reports archive with full reports from 2010-era through current.,yes,yes,no,Full annual-report documents; useful long-history supplement.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,q4_or_q4_like,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MSFT|https://www.microsoft.com/en-us/investor/annual-reports
MSFT,Microsoft Corporation,company_financial_report_archive,annual_reports_archive,https://www.microsoft.com/investor/reports/ar25/index.html,https://www.microsoft.com/investor/reports/ar25/index.html,Official Microsoft annual report series. Current year page is here and older years follow the same official investor reports structure.,yes,yes,no,Useful backup for financial history,deep_research_report_10_official_ir_sources.csv,1,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MSFT|https://www.microsoft.com/investor/reports/ar25/index.html
MSFT,Microsoft Corporation,company_presentation_archive,investor_events|investor_presentations_archive,https://www.microsoft.com/en-us/investor/events/default,https://www.microsoft.com/en-us/investor/events/default,Official Microsoft investor events page with dated past/upcoming events and earnings calls. | Official Microsoft investor events and presentations archive with past events pages.,yes,yes,no,Use event dates and linked earnings files. | Useful for earnings and conference materials,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,q4_or_q4_like,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MSFT|https://www.microsoft.com/en-us/investor/events/default
MSFT,Microsoft Corporation,company_press_release_archive,company_news_archive,https://news.microsoft.com/source/tag/press-releases/,https://news.microsoft.com/source/tag/press-releases/,Official Microsoft press release archive with very large dated archive and full text pages.,yes,yes,no,Official company newsroom archive,deep_research_report_10_official_ir_sources.csv,1,high_static_or_wp_candidate,wordpress,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MSFT|https://news.microsoft.com/source/tag/press-releases/
NKE,NIKE Inc.,company_earnings_archive,annual_reports_sec_filings|investor_reports_hub|ir_news_events_reports|quarterly_earnings_archive,https://investors.nike.com/investors/news-events-and-reports/default.aspx#quarterly-earnings,https://investors.nike.com/investors/news-events-and-reports/default.aspx,"Official Nike News, Events & Reports page containing Investor News, Quarterly Earnings, Annual Reports, Events & Presentations and SEC Filings. | Official Nike quarterly earnings section within News, Events & Reports; dated earnings releases and materials. | Official Nike annual reports/SEC filings sections within News, Events & Reports. | Official NIKE combined hub covering investor news quarterly earnings annual reports and events presentations.",yes,yes,yes,Central official Nike archive hub; filters may require JS. | Anchor/section source; scrape detail links from main page. | Use full report/SEC detail pages for older Train-period coverage. | Good all-in-one official source,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,4,high_q4_feed,cloudflare_challenge,403,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,crawler_ready,Use official company pages; respect robots and rate limits.,NKE|https://investors.nike.com/investors/news-events-and-reports/default.aspx
NKE,NIKE Inc.,company_financial_report_archive,investor_resources_archive,https://investors.nike.com/investors/resources/default.aspx,https://investors.nike.com/investors/resources/default.aspx,Official investor resources page with annual report access and shareholder materials.,yes,yes,no,Useful backup route for annual materials,deep_research_report_10_official_ir_sources.csv,1,low_blocked_unless_feed,cloudflare_challenge,403,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,blocked_or_forbidden,Use official company pages; respect robots and rate limits.,NKE|https://investors.nike.com/investors/resources/default.aspx
NKE,NIKE Inc.,company_ir_hub,investor_relations_hub,https://investors.nike.com/Home/default.aspx,https://investors.nike.com/Home/default.aspx,Official NIKE investor relations home page with latest news and presentations.,yes,yes,no,Good discovery page for adjacent materials,deep_research_report_10_official_ir_sources.csv,1,low_blocked_unless_feed,cloudflare_challenge,403,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,blocked_or_forbidden,Use official company pages; respect robots and rate limits.,NKE|https://investors.nike.com/Home/default.aspx
NKE,NIKE Inc.,company_news_archive,investor_news_details_archive,https://investors.nike.com/investors/news-events-and-reports/investor-news/investor-news-details/,https://investors.nike.com/investors/news-events-and-reports/investor-news/investor-news-details/,Official Nike investor-news details archive area with dated full release pages.,yes,yes,yes,Use surfaced detail pages for stable full-text release URLs.,official_ir_sources_29_dow_tickers.csv,1,high_q4_feed,cloudflare_challenge,403,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,crawler_ready,Use official company pages; respect robots and rate limits.,NKE|https://investors.nike.com/investors/news-events-and-reports/investor-news/investor-news-details/
PG,The Procter & Gamble Company,company_financial_report_archive,annual_reports,https://www.pginvestor.com/financials/annual-reports/default.aspx,https://www.pginvestor.com/financials/annual-reports/default.aspx,Official P&G annual reports archive with full annual reports from 2010 through current.,yes,yes,no,Strong long-history annual-report source.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,q4_or_q4_like,200,,crawler_ready,Use official company pages; respect robots and rate limits.,PG|https://www.pginvestor.com/financials/annual-reports/default.aspx
PG,The Procter & Gamble Company,company_ir_hub,investor_relations_hub,https://www.pginvestor.com/overview/default.aspx,https://www.pginvestor.com/overview/default.aspx,Official P&G investor hub with latest news events and annual results.,yes,yes,no,Official IR overview page,deep_research_report_10_official_ir_sources.csv,1,medium_vendor_or_browser,q4_or_q4_like,200,,browser_or_api_needed,Use official company pages; respect robots and rate limits.,PG|https://www.pginvestor.com/overview/default.aspx
PG,The Procter & Gamble Company,company_presentation_archive,events_presentations,https://www.pginvestor.com/events-and-presentations/,https://www.pginvestor.com/events-and-presentations/,"Official P&G events and presentations archive with dated earnings call, release and presentation links.",yes,yes,yes,Best P&G source for earnings-event materials.,official_ir_sources_29_dow_tickers.csv,1,medium_browser_or_vendor,q4_or_q4_like,200,,browser_or_api_needed,Use official company pages; respect robots and rate limits.,PG|https://www.pginvestor.com/events-and-presentations/
PG,The Procter & Gamble Company,company_presentation_archive,investor_presentations_archive,https://www.pginvestor.com/events-and-presentations/default.aspx,https://www.pginvestor.com/events-and-presentations/default.aspx,Official P&G events and presentations archive with archived event year selector. Page is JS-driven.,yes,yes,yes,Useful for investor events and webcasts,deep_research_report_10_official_ir_sources.csv,1,medium_vendor_or_browser,q4_or_q4_like,200,,browser_or_api_needed,Use official company pages; respect robots and rate limits.,PG|https://www.pginvestor.com/events-and-presentations/default.aspx
PG,The Procter & Gamble Company,company_press_release_archive,ir_news_archive|ir_press_releases_archive,https://www.pginvestor.com/news/default.aspx,https://www.pginvestor.com/news/default.aspx,Official P&G investor news archive with dated release pages including earnings and dividend releases. | Official P&G news archive with year and category selectors. Page is JS-driven.,yes,yes,yes,Primary P&G investor-news source. | Official IR news page,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,medium_browser_or_vendor,q4_or_q4_like,200,,browser_or_api_needed,Use official company pages; respect robots and rate limits.,PG|https://www.pginvestor.com/news/default.aspx
PG,The Procter & Gamble Company,company_sec_filings_hub,sec_filings,https://www.pginvestor.com/financials/sec-filings/default.aspx,https://www.pginvestor.com/financials/sec-filings/default.aspx,Official P&G SEC filings archive with dated filing documents.,yes,yes,yes,Useful for quarterly/annual filing backfill in Train period.,official_ir_sources_29_dow_tickers.csv,1,medium_duplicate_sec,q4_or_q4_like,200,,crawler_ready,Use official company pages; respect robots and rate limits.,PG|https://www.pginvestor.com/financials/sec-filings/default.aspx
TRV,The Travelers Companies Inc.,company_earnings_archive,earnings_results_archive|quarterly_results,https://investor.travelers.com/financial-information/quarterly-results/default.aspx,https://investor.travelers.com/financial-information/quarterly-results/default.aspx,Official Travelers quarterly results archive with earnings releases and financial materials. | Official Travelers quarterly results archive linked from the investor site navigation.,yes,yes,yes,Best TRV earnings-results source for Train/OOS windows. | Good core source for quarter-level materials,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_q4_feed,q4_or_q4_like,200,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,crawler_ready,Use official company pages; respect robots and rate limits.,TRV|https://investor.travelers.com/financial-information/quarterly-results/default.aspx
TRV,The Travelers Companies Inc.,company_ir_hub,investor_home,https://investor.travelers.com/home/default.aspx,https://investor.travelers.com/home/default.aspx,"Official Travelers IR hub with latest earnings release, presentation and financial links.",yes,yes,yes,Hub/fallback; prefer press releases and quarterly-results pages for archival extraction.,official_ir_sources_29_dow_tickers.csv,1,high_q4_feed,q4_or_q4_like,200,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,crawler_ready,Use official company pages; respect robots and rate limits.,TRV|https://investor.travelers.com/home/default.aspx
TRV,The Travelers Companies Inc.,company_presentation_archive,events_presentations|investor_presentations_archive,https://investor.travelers.com/events-and-presentations/default.aspx,https://investor.travelers.com/events-and-presentations/default.aspx,Official Travelers events and presentations archive with dated earnings-call/event materials. | Official Travelers events and presentations archive linked from the investor site navigation.,yes,yes,yes,Use presentation and event links; Q4 page may require JS for older archive filters. | Useful for earnings calls and investor events,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_q4_feed,q4_or_q4_like,200,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,crawler_ready,Use official company pages; respect robots and rate limits.,TRV|https://investor.travelers.com/events-and-presentations/default.aspx
TRV,The Travelers Companies Inc.,company_press_release_archive,ir_press_releases_archive|press_releases,https://investor.travelers.com/newsroom/press-releases/default.aspx,https://investor.travelers.com/newsroom/press-releases/default.aspx,Official Travelers investor newsroom press-release archive with dated full release pages. | Official Travelers press release archive on the investor newsroom site.,yes,yes,yes,Primary Travelers press/earnings release source. | Official IR newsroom route,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_q4_feed,q4_or_q4_like,200,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,crawler_ready,Use official company pages; respect robots and rate limits.,TRV|https://investor.travelers.com/newsroom/press-releases/default.aspx
UNH,UnitedHealth Group Incorporated,company_financial_report_archive,archive_hub|investor_archive,https://www.unitedhealthgroup.com/investors/archive.html,https://www.unitedhealthgroup.com/investors/archive.html,"Official UnitedHealth Group investor archive for older annual reports, quarterly releases and shareholder materials. | Official archive page for dividends earnings annual reports and filings. Search results explicitly describe historical archive coverage.",yes,yes,no,Important source for older Train-period coverage before 2020. | Useful historical backup source,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,UNH|https://www.unitedhealthgroup.com/investors/archive.html
UNH,UnitedHealth Group Incorporated,company_financial_report_archive,financial_reports|financial_reports_archive,https://www.unitedhealthgroup.com/investors/financial-reports.html,https://www.unitedhealthgroup.com/investors/financial-reports.html,Official UnitedHealth Group financial reports page with annual and quarterly materials; prior-to-2020 items linked through archive. | Official financial reports page with earnings releases quarterly and annual reports. Strong recent coverage from 2020s.,yes,yes,no,Best UNH financial-report source; combine with archive page for 2010-2019. | Good core financial source,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,UNH|https://www.unitedhealthgroup.com/investors/financial-reports.html
UNH,UnitedHealth Group Incorporated,company_ir_hub,investor_home|investor_relations_hub,https://www.unitedhealthgroup.com/investors.html,https://www.unitedhealthgroup.com/investors.html,"Official UnitedHealth Group investor hub linking earnings, releases and reports. | Official UnitedHealth Group investor hub with links to reports archive and shareholder resources.",yes,yes,no,Hub/fallback for official IR materials. | Official company investor page,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,medium_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,UNH|https://www.unitedhealthgroup.com/investors.html
UNH,UnitedHealth Group Incorporated,company_press_release_archive,company_press_releases,https://www.unitedhealthgroup.com/newsroom/press-releases.html,https://www.unitedhealthgroup.com/newsroom/press-releases.html,Official UnitedHealth Group press-release archive with dated full release pages.,yes,yes,no,Primary company/news source.,official_ir_sources_29_dow_tickers.csv,1,medium_static_duplicate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,UNH|https://www.unitedhealthgroup.com/newsroom/press-releases.html
V,Visa Inc.,company_earnings_archive,earnings_results_archive|quarterly_earnings,https://investor.visa.com/financial-information/quarterly-earnings/,https://investor.visa.com/financial-information/quarterly-earnings/,Official Visa quarterly earnings archive with dated earnings releases and materials. | Official Visa quarterly earnings archive with archived reports section.,yes,yes,yes,Best Visa earnings-results source for Train/OOS windows. | Good fit for quarter-level extraction,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_q4_feed,cloudflare_challenge,403,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,crawler_ready,Use official company pages; respect robots and rate limits.,V|https://investor.visa.com/financial-information/quarterly-earnings/
V,Visa Inc.,company_presentation_archive,events_archive|investor_presentations_archive,https://investor.visa.com/events-calendar/events-archive/default.aspx,https://investor.visa.com/events-calendar/events-archive/default.aspx,"Official Visa events archive with dated events, press releases and presentations. | Official Visa events archive with earnings conference calls and event materials.",yes,yes,yes,Use event dates and linked PDFs/webcasts. | Useful for presentations and webcasts,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_q4_feed,cloudflare_challenge,403,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,crawler_ready,Use official company pages; respect robots and rate limits.,V|https://investor.visa.com/events-calendar/events-archive/default.aspx
V,Visa Inc.,company_press_release_archive,ir_news_releases|ir_press_releases_archive,https://investor.visa.com/news/default.aspx,https://investor.visa.com/news/default.aspx,Official Visa IR news-release archive with dated release pages. | Official Visa press release archive with dated items and year selector.,yes,yes,yes,Primary Visa investor/news release source. | Official IR provider page,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_q4_feed,q4_or_q4_like,200,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,crawler_ready,Use official company pages; respect robots and rate limits.,V|https://investor.visa.com/news/default.aspx
V,Visa Inc.,company_sec_filings_hub,sec_filings,https://investor.visa.com/SEC-Filings/,https://investor.visa.com/SEC-Filings/,Official Visa SEC filings archive with dated annual/quarterly/current filing documents.,yes,yes,yes,Useful for older Train-period financial filings.,official_ir_sources_29_dow_tickers.csv,1,medium_duplicate_sec,cloudflare_challenge,403,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,crawler_ready,Use official company pages; respect robots and rate limits.,V|https://investor.visa.com/SEC-Filings/
VZ,Verizon Communications Inc.,company_earnings_archive,earnings_results_archive|quarterly_earnings,https://www.verizon.com/about/investors/quarterly-earnings,https://www.verizon.com/about/investors/quarterly-earnings,"Official Verizon quarterly earnings archive with dated earnings releases, webcasts and financial materials. | Official Verizon quarterly earnings archive with presentations financial statements and transcripts.",yes,yes,no,Best VZ earnings-results source for Train/OOS windows. | Good fit for 2021-2023 and adjacent years,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,VZ|https://www.verizon.com/about/investors/quarterly-earnings
VZ,Verizon Communications Inc.,company_ir_hub,investor_relations_hub,https://www.verizon.com/about/investors,https://www.verizon.com/about/investors,"Official Verizon investor relations hub linking events, financial reporting and news.",yes,yes,no,Hub/fallback; prefer quarterly earnings and investor-news pages for extraction.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,quotemedia,200,,crawler_ready,Use official company pages; respect robots and rate limits.,VZ|https://www.verizon.com/about/investors
VZ,Verizon Communications Inc.,company_news_archive,investor_news,https://www.verizon.com/about/investors/investor-news,https://www.verizon.com/about/investors/investor-news,Official Verizon investor-news archive with dated investor releases.,yes,yes,no,Use for financial/investor-specific releases.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,VZ|https://www.verizon.com/about/investors/investor-news
VZ,Verizon Communications Inc.,company_press_release_archive,company_news_archive,https://www.verizon.com/about/news,https://www.verizon.com/about/news,Official Verizon newsroom with latest company news and stories.,yes,yes,no,Official company newsroom,deep_research_report_10_official_ir_sources.csv,1,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,VZ|https://www.verizon.com/about/news
VZ,Verizon Communications Inc.,company_press_release_archive,ir_press_releases_archive|press_releases,https://www.verizon.com/about/news/press-releases,https://www.verizon.com/about/news/press-releases,Official Verizon press-release archive with dated full release pages. | Official Verizon press release archive with explicit year filter including 2010-2026.,yes,yes,no,Primary company-news source. | Very strong fit for long historical coverage,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,VZ|https://www.verizon.com/about/news/press-releases
WMT,Walmart Inc.,company_earnings_archive,earnings_results_archive|financial_results,https://stock.walmart.com/financial-information/financial-results,https://stock.walmart.com/financial-information/financial-results,"Official Walmart financial results archive with dated earnings releases, presentations, transcripts and HTML releases. | Official Walmart financial results archive. Search results show FY2022 materials directly on-page.",yes,yes,yes,Best Walmart earnings-results source for Train/OOS windows. | Strong recent-historical earnings source,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,medium_browser_or_vendor,quotemedia,200,,browser_or_api_needed,Use official company pages; respect robots and rate limits.,WMT|https://stock.walmart.com/financial-information/financial-results
WMT,Walmart Inc.,company_financial_report_archive,annual_reports,https://stock.walmart.com/financial-information/annual-reports,https://stock.walmart.com/financial-information/annual-reports,Official Walmart annual reports archive with full annual reports.,yes,yes,yes,Full annual-report documents; useful long-history supplement.,official_ir_sources_29_dow_tickers.csv,1,medium_browser_or_vendor,quotemedia,200,,browser_or_api_needed,Use official company pages; respect robots and rate limits.,WMT|https://stock.walmart.com/financial-information/annual-reports
WMT,Walmart Inc.,company_ir_hub,investor_relations_hub,https://stock.walmart.com/,https://stock.walmart.com/,Official Walmart investor relations hub with latest financial results reports and news.,yes,yes,no,Official IR hub,deep_research_report_10_official_ir_sources.csv,1,medium_vendor_or_browser,quotemedia,200,,browser_or_api_needed,Use official company pages; respect robots and rate limits.,WMT|https://stock.walmart.com/
WMT,Walmart Inc.,company_press_release_archive,company_news_archive|corporate_news_archive,https://corporate.walmart.com/news,https://corporate.walmart.com/news,Official Walmart corporate news archive with dated company releases and posts. | Official Walmart newsroom with dated corporate announcements and finance-tagged news.,yes,yes,no,Primary Walmart company-news source. | Official company newsroom,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,medium_static_duplicate,q4_or_q4_like,200,,crawler_ready,Use official company pages; respect robots and rate limits.,WMT|https://corporate.walmart.com/news
WMT,Walmart Inc.,company_sec_filings_hub,sec_quarterly_reports,https://stock.walmart.com/sec-filings/quarterly-reports,https://stock.walmart.com/sec-filings/quarterly-reports,Official Walmart quarterly SEC reports archive with dated filing documents.,yes,yes,yes,Useful for quarterly filings and older Train-period backfill.,official_ir_sources_29_dow_tickers.csv,1,medium_duplicate_sec,quotemedia,200,,crawler_ready,Use official company pages; respect robots and rate limits.,WMT|https://stock.walmart.com/sec-filings/quarterly-reports
